62,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP box box box box box box box LP LP LP LP,affine,LP,0.019212,relu,box,19.279437,affine,box,9.487397,relu,box,0.365153,affine,box,9.9e-05,relu,box,0.38484,affine,box,0.000107,relu,box,0.383253,affine,LP,9.7e-05,relu,LP,4.482162,affine,LP,2.609434,relu,LP,0.213118,,38.686431646347046
63,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 box box box box box box box LP LP LP LP LP,affine,box,0.007945,relu,box,1.486926,affine,box,0.000167,relu,box,0.357276,affine,box,0.000114,relu,box,0.359974,affine,box,0.000114,relu,LP,0.379827,affine,LP,0.237451,relu,LP,4.61094,affine,LP,25.207021,relu,LP,0.202467,,43.03407835960388
64,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP box box box box box box box box,affine,LP,0.018802,relu,LP,16.789454,affine,LP,9.163907,relu,LP,1.258739,affine,box,18.655313,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,
65,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP box box box box box box box box LP,affine,LP,0.017871,relu,LP,17.581638,affine,LP,9.482459,relu,box,1.295144,affine,box,19.156403,relu,box,0.359499,affine,box,0.000123,relu,box,0.351582,affine,box,0.000112,relu,box,0.426152,affine,box,0.000135,relu,LP,0.018569,,48.70399618148804
66,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP box box box box box box box box LP LP,affine,LP,0.017492,relu,LP,16.826133,affine,box,9.34465,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,LP,error,relu,LP,error,
67,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP box box box box box box box box LP LP LP,affine,LP,0.018389,relu,box,19.259218,affine,box,9.213834,relu,box,0.375434,affine,box,0.000116,relu,box,0.404512,affine,box,0.000275,relu,box,0.389756,affine,box,0.000245,relu,LP,0.375073,affine,LP,0.259216,relu,LP,0.241794,,30.750746726989746
68,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 box box box box box box box box LP LP LP LP,affine,box,0.008313,relu,box,1.574643,affine,box,0.0001,relu,box,0.455451,affine,box,0.000128,relu,box,0.437292,affine,box,0.000121,relu,box,0.373861,affine,LP,0.000121,relu,LP,4.600957,affine,LP,2.609239,relu,LP,0.260906,,11.794464588165283
69,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP box box box box box box box box box,affine,LP,0.021378,relu,LP,17.763752,affine,LP,9.659528,relu,box,1.325301,affine,box,19.400505,relu,box,0.356533,affine,box,0.00016,relu,box,0.423126,affine,box,0.000117,relu,box,0.356783,affine,box,0.00014,relu,box,0.018748,,49.32903814315796
7,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP box LP LP LP LP LP LP,affine,LP,0.012901,relu,LP,14.15424,affine,LP,5.005103,relu,LP,1.089093,affine,LP,11.603113,relu,box,1.485576,affine,LP,29.065746,relu,LP,3.685457,affine,LP,1.026141,relu,LP,2.51169,affine,LP,16.272757,relu,LP,0.152206,,90.95183515548706
70,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP box box box box box box box box box LP,affine,LP,0.018874,relu,LP,19.356899,affine,box,9.18676,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,LP,error,
71,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP box box box box box box box box box LP LP,affine,LP,0.02118,relu,box,18.516698,affine,box,9.120434,relu,box,0.351707,affine,box,0.000103,relu,box,0.353167,affine,box,0.00011,relu,box,0.400119,affine,box,0.0001,relu,box,0.353604,affine,LP,0.0001,relu,LP,0.228985,,29.37648892402649
